event_id,shipment_id,employee_id,event_type,location,notes,occurred_at
1270,251,29,cancelled,Atyrau,,2025-04-12 07:30:00
1271,252,6,created,Pavlodar,,2025-01-24 17:18:00
1272,252,32,picked_up,Almaty,,2025-01-25 21:18:00
1273,252,27,out_for_delivery,Shymkent,,2025-01-26 18:18:00
1274,252,13,failed_attempt,Aktau,,2025-01-27 05:18:00
1275,252,2,returned,Semey,,2025-01-28 00:18:00
1276,253,33,created,Kyzylorda,,2024-07-04 22:51:00
1277,253,9,picked_up,Uralsk,,2024-07-06 02:51:00
1278,253,5,arrived_warehouse,Shymkent,,2024-07-06 12:51:00
1279,253,37,departed_warehouse,Uralsk,,2024-07-06 19:51:00
1280,253,5,out_for_delivery,Almaty,,2024-07-07 00:51:00
1281,253,22,delivered,Petropavl,,2024-07-08 02:51:00
1282,254,17,created,Petropavl,,2023-04-20 08:40:00
1283,254,34,picked_up,Almaty,,2023-04-20 18:40:00
1284,254,17,arrived_warehouse,Karaganda,,2023-04-21 18:40:00
1285,254,4,departed_warehouse,Astana,,2023-04-21 23:40:00
1286,254,4,out_for_delivery,Atyrau,,2023-04-23 01:40:00
1287,254,6,delivered,Taraz,,2023-04-23 17:40:00
1288,255,22,created,Aktobe,Eye cost success people tend weight machine.,2025-01-08 19:25:00
1289,255,11,picked_up,Karaganda,,2025-01-09 10:25:00
1290,255,36,arrived_warehouse,Karaganda,,2025-01-10 16:25:00
1291,255,39,departed_warehouse,Kostanay,,2025-01-11 10:25:00
1292,255,11,out_for_delivery,Semey,,2025-01-12 02:25:00
1293,255,23,delivered,Astana,Spring white measure manager range.,2025-01-12 06:25:00
1294,256,49,created,Shymkent,,2025-05-02 04:32:00
1295,256,34,picked_up,Semey,,2025-05-02 09:32:00
1296,256,18,arrived_warehouse,Astana,,2025-05-03 11:32:00
1297,256,13,departed_warehouse,Uralsk,,2025-05-04 14:32:00
1298,256,10,out_for_delivery,Pavlodar,,2025-05-05 15:32:00
1299,256,31,delivered,Aktobe,,2025-05-05 19:32:00
1300,257,6,created,Pavlodar,,2025-09-19 00:41:00
1301,257,29,picked_up,Taraz,,2025-09-19 07:41:00
1302,257,39,out_for_delivery,Semey,,2025-09-19 15:41:00
1303,257,18,failed_attempt,Semey,,2025-09-19 21:41:00
1304,257,39,returned,Semey,,2025-09-20 22:41:00
1305,258,8,created,Uralsk,,2023-10-09 17:52:00
1306,258,15,picked_up,Aktobe,Report kitchen cold not somebody determine.,2023-10-10 04:52:00
1307,258,36,arrived_warehouse,Almaty,Ever Mrs collection.,2023-10-11 04:52:00
1308,258,45,departed_warehouse,Aktobe,,2023-10-12 09:52:00
1309,258,15,out_for_delivery,Uralsk,,2023-10-12 13:52:00
1310,258,9,delivered,Aktau,,2023-10-12 20:52:00
1311,259,42,created,Taraz,,2026-11-27 10:28:00
1312,260,14,created,Taraz,,2026-03-07 07:10:00
1313,260,48,picked_up,Kyzylorda,,2026-03-07 23:10:00
1314,260,27,arrived_warehouse,Taraz,Fear yourself last give stage.,2026-03-08 10:10:00
1315,260,3,departed_warehouse,Kyzylorda,,2026-03-09 13:10:00
1316,260,17,out_for_delivery,Semey,,2026-03-09 20:10:00
1317,261,24,created,Semey,,2023-06-23 06:18:00
1318,262,33,created,Aktau,Tend bring speech decide scene ready.,2026-07-26 15:52:00
1319,262,37,picked_up,Almaty,,2026-07-26 21:52:00
1320,262,43,arrived_warehouse,Shymkent,,2026-07-27 17:52:00
1321,262,46,departed_warehouse,Uralsk,,2026-07-28 17:52:00
1322,262,21,out_for_delivery,Kostanay,,2026-07-28 23:52:00
1323,262,36,delivered,Kyzylorda,,2026-07-29 13:52:00
1324,263,39,created,Karaganda,,2026-08-05 14:42:00
1325,263,14,picked_up,Karaganda,,2026-08-06 04:42:00
1326,263,31,arrived_warehouse,Taraz,,2026-08-07 01:42:00
1327,263,44,departed_warehouse,Semey,,2026-08-07 05:42:00
1328,263,21,out_for_delivery,Pavlodar,Plan coach cause deal deal arrive go exactly.,2026-08-07 23:42:00
1329,264,16,created,Atyrau,,2026-06-20 22:29:00
1330,264,21,picked_up,Karaganda,,2026-06-21 02:29:00
1331,264,29,arrived_warehouse,Aktobe,,2026-06-22 03:29:00
1332,264,1,departed_warehouse,Taraz,,2026-06-22 09:29:00
1333,264,44,out_for_delivery,Uralsk,Collection without fall of weight method too.,2026-06-23 15:29:00
1334,264,29,delivered,Astana,,2026-06-24 10:29:00
1335,265,39,created,Atyrau,Term camera tend economic represent.,2025-11-23 11:10:00
1336,265,24,picked_up,Uralsk,,2025-11-24 05:10:00
1337,265,46,arrived_warehouse,Aktau,,2025-11-24 08:10:00
1338,265,41,departed_warehouse,Aktau,,2025-11-24 22:10:00
1339,265,3,out_for_delivery,Karaganda,,2025-11-25 16:10:00
1340,266,12,created,Atyrau,,2025-10-31 15:04:00
1341,266,3,picked_up,Aktobe,,2025-11-01 11:04:00
1342,266,9,arrived_warehouse,Kostanay,,2025-11-01 23:04:00
1343,266,24,departed_warehouse,Almaty,,2025-11-02 02:04:00
1344,266,8,out_for_delivery,Aktau,,2025-11-02 05:04:00
1345,266,34,delivered,Almaty,,2025-11-03 02:04:00
1346,267,48,created,Kyzylorda,,2025-09-01 01:38:00
1347,267,33,picked_up,Kyzylorda,,2025-09-01 23:38:00
1348,267,49,arrived_warehouse,Taraz,,2025-09-03 05:38:00
1349,267,34,departed_warehouse,Karaganda,,2025-09-04 03:38:00
1350,267,28,out_for_delivery,Atyrau,Seven put majority officer environmental.,2025-09-04 08:38:00
1351,267,36,delivered,Astana,,2025-09-04 13:38:00
1352,268,15,created,Pavlodar,,2024-11-26 07:55:00
1353,268,16,picked_up,Atyrau,,2024-11-26 20:55:00
1354,268,13,arrived_warehouse,Petropavl,,2024-11-27 08:55:00
1355,268,27,departed_warehouse,Karaganda,,2024-11-28 08:55:00
1356,268,43,out_for_delivery,Taraz,,2024-11-29 00:55:00
1357,268,9,delivered,Uralsk,,2024-11-29 22:55:00
1358,269,3,created,Petropavl,Heart away some shoulder idea seek.,2026-04-03 13:23:00
1359,269,36,picked_up,Aktau,,2026-04-03 19:23:00
1360,269,7,arrived_warehouse,Kyzylorda,,2026-04-04 23:23:00
1361,269,14,departed_warehouse,Almaty,,2026-04-05 15:23:00
1362,269,4,out_for_delivery,Almaty,,2026-04-06 12:23:00
1363,269,47,delivered,Karaganda,,2026-04-07 10:23:00
1364,270,18,created,Uralsk,,2023-11-07 08:05:00
1365,270,16,cancelled,Petropavl,,2023-11-07 14:05:00
1366,271,25,created,Petropavl,,2026-10-01 11:01:00
1367,272,24,created,Kyzylorda,,2025-04-06 01:16:00
1368,272,11,picked_up,Shymkent,,2025-04-06 19:16:00
1369,272,42,arrived_warehouse,Aktau,,2025-04-07 16:16:00
1370,272,13,departed_warehouse,Petropavl,Lawyer maintain old than suggest behavior.,2025-04-08 20:16:00
1371,272,24,out_for_delivery,Almaty,,2025-04-09 11:16:00
1372,272,46,delivered,Kyzylorda,,2025-04-09 16:16:00
1373,273,12,created,Shymkent,,2023-10-17 17:35:00
1374,273,16,picked_up,Uralsk,Play recently sure somebody huge why station.,2023-10-18 01:35:00
1375,273,11,arrived_warehouse,Uralsk,,2023-10-19 07:35:00
1376,273,2,departed_warehouse,Aktau,,2023-10-20 12:35:00
1377,273,26,out_for_delivery,Shymkent,,2023-10-20 16:35:00
1378,274,29,created,Petropavl,,2025-08-01 21:49:00
1379,274,48,picked_up,Shymkent,,2025-08-03 00:49:00
1380,274,26,arrived_warehouse,Aktobe,,2025-08-03 12:49:00
1381,274,29,departed_warehouse,Karaganda,,2025-08-03 22:49:00
1382,274,46,out_for_delivery,Semey,,2025-08-04 15:49:00
1383,274,30,delivered,Shymkent,,2025-08-05 00:49:00
1384,275,34,created,Atyrau,,2025-08-04 21:20:00
1385,276,44,created,Semey,,2026-02-25 17:14:00
1386,276,30,picked_up,Uralsk,,2026-02-26 17:14:00
1387,276,47,arrived_warehouse,Pavlodar,,2026-02-27 15:14:00
1388,276,37,departed_warehouse,Aktau,,2026-02-28 02:14:00
1389,276,48,out_for_delivery,Pavlodar,,2026-03-01 07:14:00
1390,276,34,delivered,Shymkent,,2026-03-01 20:14:00
1391,277,27,created,Semey,,2024-07-10 21:25:00
1392,277,24,picked_up,Astana,,2024-07-11 10:25:00
1393,277,32,arrived_warehouse,Kyzylorda,,2024-07-12 04:25:00
1394,277,14,departed_warehouse,Oskemen,,2024-07-13 01:25:00
1395,277,19,out_for_delivery,Aktobe,,2024-07-13 11:25:00
1396,277,22,delivered,Shymkent,,2024-07-13 19:25:00
1397,278,40,created,Petropavl,,2025-05-21 03:06:00
1398,278,40,picked_up,Karaganda,,2025-05-22 08:06:00
1399,278,39,arrived_warehouse,Petropavl,,2025-05-23 01:06:00
1400,278,50,departed_warehouse,Kostanay,,2025-05-24 00:06:00
1401,278,39,out_for_delivery,Aktobe,,2025-05-24 18:06:00
1402,279,26,created,Uralsk,,2024-12-29 10:52:00
1403,279,29,picked_up,Shymkent,,2024-12-29 23:52:00
1404,279,46,arrived_warehouse,Oskemen,,2024-12-31 01:52:00
1405,279,37,departed_warehouse,Petropavl,,2025-01-01 04:52:00
1406,279,11,out_for_delivery,Karaganda,,2025-01-01 07:52:00
1407,279,22,delivered,Shymkent,Environmental stock front official not magazine gas.,2025-01-02 01:52:00
1408,280,35,created,Uralsk,,2023-01-19 03:46:00
1409,280,22,picked_up,Almaty,,2023-01-19 15:46:00
1410,280,5,arrived_warehouse,Semey,,2023-01-20 14:46:00
1411,280,30,departed_warehouse,Kyzylorda,,2023-01-21 06:46:00
1412,280,15,out_for_delivery,Kyzylorda,,2023-01-22 03:46:00
1413,280,15,delivered,Semey,,2023-01-23 00:46:00
1414,281,22,created,Taraz,,2025-12-13 16:00:00
1415,281,2,picked_up,Astana,,2025-12-14 10:00:00
1416,281,47,arrived_warehouse,Karaganda,,2025-12-15 12:00:00
1417,281,43,departed_warehouse,Karaganda,,2025-12-16 00:00:00
1418,281,14,out_for_delivery,Kostanay,,2025-12-16 16:00:00
1419,281,49,delivered,Kyzylorda,,2025-12-16 22:00:00
1420,282,34,created,Petropavl,,2023-05-14 17:10:00
1421,282,31,picked_up,Kyzylorda,,2023-05-15 02:10:00
1422,282,2,out_for_delivery,Pavlodar,,2023-05-15 16:10:00
1423,282,49,failed_attempt,Oskemen,,2023-05-16 20:10:00
1424,282,50,returned,Uralsk,,2023-05-17 15:10:00
1425,283,18,created,Pavlodar,,2024-04-06 19:52:00
1426,283,34,picked_up,Pavlodar,Buy tax kid.,2024-04-07 00:52:00
1427,283,48,out_for_delivery,Karaganda,,2024-04-07 12:52:00
1428,283,19,failed_attempt,Pavlodar,,2024-04-07 15:52:00
1429,283,9,returned,Kyzylorda,,2024-04-07 20:52:00
1430,284,16,created,Astana,,2023-09-07 14:37:00
1431,284,42,picked_up,Kyzylorda,,2023-09-07 22:37:00
1432,284,7,arrived_warehouse,Taraz,,2023-09-09 04:37:00
1433,284,14,departed_warehouse,Kostanay,,2023-09-09 22:37:00
1434,284,48,out_for_delivery,Petropavl,,2023-09-10 06:37:00
1435,284,16,delivered,Oskemen,Yeah into yet.,2023-09-11 01:37:00
1436,285,46,created,Astana,,2024-03-03 18:36:00
1437,286,49,created,Aktau,Pressure economy head tough.,2023-09-06 04:27:00
1438,286,23,picked_up,Karaganda,,2023-09-06 21:27:00
1439,286,13,arrived_warehouse,Kostanay,,2023-09-07 14:27:00
1440,286,31,departed_warehouse,Oskemen,,2023-09-08 19:27:00
1441,286,15,out_for_delivery,Semey,,2023-09-09 13:27:00
1442,286,50,delivered,Aktobe,,2023-09-09 16:27:00
1443,287,50,created,Aktau,,2025-12-05 11:01:00
1444,287,1,picked_up,Semey,,2025-12-06 00:01:00
1445,287,47,arrived_warehouse,Karaganda,,2025-12-06 06:01:00
1446,287,17,departed_warehouse,Kostanay,,2025-12-06 22:01:00
1447,287,13,out_for_delivery,Taraz,,2025-12-07 19:01:00
1448,287,39,delivered,Atyrau,,2025-12-09 00:01:00
1449,288,14,created,Aktobe,,2024-04-30 17:45:00
1450,288,17,picked_up,Almaty,,2024-04-30 21:45:00
1451,288,8,arrived_warehouse,Karaganda,,2024-05-01 13:45:00
1452,288,14,departed_warehouse,Astana,,2024-05-02 06:45:00
1453,288,40,out_for_delivery,Astana,Pretty region ability live car difficult.,2024-05-02 16:45:00
1454,288,39,delivered,Aktau,,2024-05-03 03:45:00
1455,289,12,created,Petropavl,,2025-09-28 02:01:00
1456,289,3,cancelled,Kostanay,,2025-09-29 04:01:00
1457,290,31,created,Oskemen,Director become south billion.,2023-09-26 18:44:00
1458,290,3,picked_up,Aktau,,2023-09-27 08:44:00
1459,290,27,arrived_warehouse,Astana,Thing case similar send card year.,2023-09-28 13:44:00
1460,290,14,departed_warehouse,Astana,,2023-09-28 21:44:00
1461,290,28,out_for_delivery,Aktobe,,2023-09-29 03:44:00
1462,291,35,created,Semey,,2025-07-16 14:25:00
1463,291,38,picked_up,Astana,,2025-07-17 20:25:00
1464,291,4,out_for_delivery,Aktobe,,2025-07-18 03:25:00
1465,291,8,failed_attempt,Aktau,,2025-07-18 23:25:00
1466,291,38,returned,Kostanay,,2025-07-19 22:25:00
1467,292,41,created,Atyrau,Attention none particular clearly.,2025-11-07 11:20:00
1468,292,13,cancelled,Semey,,2025-11-08 12:20:00
1469,293,28,created,Semey,Reveal physical character in rather team.,2026-05-23 08:24:00
1470,293,4,picked_up,Almaty,,2026-05-24 06:24:00
1471,293,25,arrived_warehouse,Pavlodar,,2026-05-24 16:24:00
1472,293,24,departed_warehouse,Kostanay,,2026-05-24 21:24:00
1473,293,10,out_for_delivery,Oskemen,,2026-05-25 16:24:00
1474,293,16,delivered,Oskemen,,2026-05-25 22:24:00
1475,294,13,created,Aktau,,2026-03-24 19:12:00
1476,294,18,picked_up,Aktobe,,2026-03-25 10:12:00
1477,294,10,arrived_warehouse,Kostanay,,2026-03-25 15:12:00
1478,294,19,departed_warehouse,Kostanay,,2026-03-26 15:12:00
1479,294,42,out_for_delivery,Taraz,,2026-03-27 12:12:00
1480,294,27,delivered,Karaganda,,2026-03-28 00:12:00
1481,295,26,created,Uralsk,,2024-05-24 20:55:00
1482,295,24,picked_up,Pavlodar,,2024-05-25 20:55:00
1483,295,19,arrived_warehouse,Aktobe,,2024-05-26 04:55:00
1484,295,2,departed_warehouse,Taraz,To cause but role.,2024-05-27 06:55:00
1485,295,20,out_for_delivery,Oskemen,,2024-05-27 21:55:00
1486,296,38,created,Astana,,2025-01-15 18:38:00
1487,296,32,picked_up,Aktobe,,2025-01-16 03:38:00
1488,296,21,arrived_warehouse,Aktobe,White fire cause everybody base network.,2025-01-17 02:38:00
1489,296,3,departed_warehouse,Kostanay,Return expect wait agree suggest then day parent.,2025-01-17 18:38:00
1490,296,49,out_for_delivery,Atyrau,,2025-01-17 23:38:00
1491,296,49,delivered,Pavlodar,,2025-01-18 17:38:00
1492,297,8,created,Kostanay,,2023-01-15 10:46:00
1493,297,40,cancelled,Taraz,,2023-01-15 13:46:00
1494,298,48,created,Almaty,,2023-09-03 18:27:00
1495,298,8,picked_up,Kostanay,,2023-09-04 00:27:00
1496,298,2,arrived_warehouse,Almaty,,2023-09-05 03:27:00
1497,298,4,departed_warehouse,Aktau,,2023-09-06 09:27:00
1498,298,25,out_for_delivery,Oskemen,,2023-09-06 23:27:00
1499,298,49,delivered,Almaty,,2023-09-07 04:27:00
1500,299,16,created,Semey,,2024-11-20 03:49:00
1501,299,48,picked_up,Kyzylorda,,2024-11-20 23:49:00
1502,299,3,arrived_warehouse,Aktobe,,2024-11-21 15:49:00
1503,299,40,departed_warehouse,Kostanay,,2024-11-22 05:49:00
1504,299,43,out_for_delivery,Pavlodar,,2024-11-22 11:49:00
1505,300,37,created,Atyrau,,2023-05-12 00:01:00
1506,300,13,picked_up,Shymkent,,2023-05-13 06:01:00
1507,300,12,arrived_warehouse,Petropavl,,2023-05-13 12:01:00
1508,300,15,departed_warehouse,Karaganda,,2023-05-14 17:01:00
1509,300,28,out_for_delivery,Oskemen,,2023-05-15 20:01:00
1510,300,27,delivered,Atyrau,,2023-05-16 00:01:00
1511,301,41,created,Astana,,2023-12-15 06:36:00
1512,301,1,picked_up,Aktau,,2023-12-15 15:36:00
1513,301,7,arrived_warehouse,Taraz,,2023-12-16 07:36:00
1514,301,50,departed_warehouse,Aktobe,,2023-12-16 14:36:00
1515,301,37,out_for_delivery,Pavlodar,,2023-12-17 03:36:00
1516,301,8,delivered,Karaganda,,2023-12-18 06:36:00
1517,302,2,created,Almaty,,2023-03-24 16:52:00
1518,302,34,picked_up,Almaty,,2023-03-25 07:52:00
1519,302,6,arrived_warehouse,Karaganda,,2023-03-25 18:52:00
1520,302,48,departed_warehouse,Pavlodar,Security far approach today west.,2023-03-25 23:52:00
1521,302,50,out_for_delivery,Shymkent,,2023-03-26 15:52:00
1522,302,13,delivered,Petropavl,,2023-03-27 10:52:00
1523,303,13,created,Pavlodar,,2023-02-01 21:22:00
1524,303,7,picked_up,Semey,,2023-02-02 12:22:00
1525,303,30,arrived_warehouse,Almaty,,2023-02-02 17:22:00
1526,303,44,departed_warehouse,Astana,History drop point audience thousand activity guess.,2023-02-03 01:22:00
1527,303,1,out_for_delivery,Oskemen,,2023-02-03 09:22:00
1528,303,28,delivered,Aktobe,,2023-02-04 12:22:00
1529,304,11,created,Taraz,Car team nothing half raise several.,2024-03-13 13:58:00
1530,304,38,picked_up,Aktau,,2024-03-14 07:58:00
1531,304,41,arrived_warehouse,Aktobe,,2024-03-14 13:58:00
1532,304,11,departed_warehouse,Atyrau,,2024-03-15 05:58:00
1533,304,32,out_for_delivery,Uralsk,,2024-03-16 07:58:00
1534,305,32,created,Aktobe,,2025-11-20 06:30:00
1535,305,50,cancelled,Uralsk,,2025-11-21 01:30:00
1536,306,50,created,Taraz,,2023-12-10 13:02:00
1537,306,40,picked_up,Atyrau,,2023-12-11 05:02:00
1538,306,35,arrived_warehouse,Petropavl,Admit attack energy always.,2023-12-12 09:02:00
1539,306,9,departed_warehouse,Kyzylorda,,2023-12-12 17:02:00
1540,306,22,out_for_delivery,Uralsk,We huge expert Republican.,2023-12-13 23:02:00
1541,306,45,delivered,Kostanay,,2023-12-14 21:02:00
1542,307,18,created,Oskemen,,2026-05-17 03:01:00
1543,307,5,picked_up,Kostanay,,2026-05-18 01:01:00
1544,307,32,arrived_warehouse,Atyrau,,2026-05-18 18:01:00
1545,307,35,departed_warehouse,Shymkent,,2026-05-19 09:01:00
1546,307,28,out_for_delivery,Aktau,,2026-05-20 06:01:00
1547,308,24,created,Karaganda,,2023-03-12 16:49:00
1548,308,26,picked_up,Semey,,2023-03-13 11:49:00
1549,308,9,arrived_warehouse,Pavlodar,,2023-03-13 20:49:00
1550,308,19,departed_warehouse,Shymkent,,2023-03-14 18:49:00
1551,308,9,out_for_delivery,Taraz,,2023-03-15 17:49:00
1552,308,18,delivered,Uralsk,,2023-03-16 14:49:00
1553,309,31,created,Atyrau,,2023-06-04 23:04:00
1554,309,13,picked_up,Aktau,,2023-06-05 03:04:00
1555,309,38,arrived_warehouse,Aktobe,,2023-06-05 16:04:00
1556,309,6,departed_warehouse,Petropavl,,2023-06-05 20:04:00
1557,309,20,out_for_delivery,Astana,,2023-06-06 11:04:00
1558,310,16,created,Petropavl,,2025-01-16 22:00:00
1559,310,50,picked_up,Pavlodar,,2025-01-17 18:00:00
1560,310,22,arrived_warehouse,Aktau,,2025-01-18 01:00:00
1561,310,50,departed_warehouse,Oskemen,,2025-01-19 05:00:00
1562,310,50,out_for_delivery,Atyrau,,2025-01-19 18:00:00
1563,310,49,delivered,Semey,,2025-01-20 22:00:00
1564,311,41,created,Aktobe,,2026-10-01 22:09:00
1565,311,5,picked_up,Aktobe,,2026-10-02 08:09:00
1566,311,8,out_for_delivery,Uralsk,,2026-10-03 13:09:00
1567,311,5,failed_attempt,Aktobe,Interest I policy Mrs check base.,2026-10-04 02:09:00
1568,311,31,returned,Almaty,,2026-10-04 15:09:00
1569,312,13,created,Atyrau,,2025-11-28 17:12:00
1570,312,42,picked_up,Almaty,,2025-11-29 22:12:00
1571,312,6,arrived_warehouse,Almaty,,2025-11-30 20:12:00
1572,312,6,departed_warehouse,Aktau,,2025-11-30 23:12:00
1573,312,32,out_for_delivery,Shymkent,,2025-12-01 10:12:00
1574,312,30,delivered,Pavlodar,Memory data space movie.,2025-12-02 06:12:00
1575,313,14,created,Kyzylorda,,2025-09-07 13:28:00
1576,313,12,cancelled,Petropavl,,2025-09-08 10:28:00
1577,314,16,created,Almaty,,2023-12-09 23:10:00
1578,314,17,picked_up,Atyrau,,2023-12-10 10:10:00
1579,314,32,arrived_warehouse,Atyrau,,2023-12-11 13:10:00
1580,314,12,departed_warehouse,Kyzylorda,,2023-12-11 19:10:00
1581,314,38,out_for_delivery,Semey,Only shake power poor financial join.,2023-12-13 00:10:00
1582,314,12,delivered,Semey,Around beat its law participant.,2023-12-13 21:10:00
1583,315,29,created,Pavlodar,,2024-03-07 13:32:00
1584,315,48,picked_up,Kostanay,,2024-03-08 14:32:00
1585,315,43,arrived_warehouse,Aktau,,2024-03-09 04:32:00
1586,315,41,departed_warehouse,Aktau,,2024-03-09 14:32:00
1587,315,49,out_for_delivery,Uralsk,,2024-03-09 18:32:00
1588,315,3,delivered,Aktobe,Program price compare actually case.,2024-03-10 21:32:00
1589,316,37,created,Oskemen,,2023-05-13 11:39:00
1590,316,14,picked_up,Taraz,,2023-05-13 16:39:00
1591,316,39,arrived_warehouse,Astana,,2023-05-13 21:39:00
1592,316,41,departed_warehouse,Shymkent,,2023-05-14 01:39:00
1593,316,14,out_for_delivery,Shymkent,,2023-05-14 07:39:00
1594,317,10,created,Atyrau,,2026-05-25 00:42:00
1595,318,47,created,Astana,,2024-12-15 19:39:00
1596,318,38,picked_up,Almaty,,2024-12-17 01:39:00
1597,318,9,out_for_delivery,Petropavl,,2024-12-17 08:39:00
1598,318,7,failed_attempt,Pavlodar,,2024-12-18 07:39:00
1599,318,11,returned,Petropavl,,2024-12-19 13:39:00
1600,319,36,created,Almaty,,2026-06-10 19:27:00
1601,319,33,picked_up,Astana,Friend investment model.,2026-06-11 23:27:00
1602,319,48,arrived_warehouse,Uralsk,,2026-06-12 02:27:00
1603,319,7,departed_warehouse,Semey,,2026-06-12 12:27:00
1604,319,6,out_for_delivery,Semey,,2026-06-13 15:27:00
1605,320,26,created,Oskemen,,2023-08-06 07:59:00
1606,320,23,picked_up,Atyrau,Republican office baby lawyer growth.,2023-08-06 12:59:00
1607,320,9,arrived_warehouse,Kostanay,,2023-08-06 22:59:00
1608,320,3,departed_warehouse,Almaty,,2023-08-07 01:59:00
1609,320,27,out_for_delivery,Oskemen,,2023-08-07 16:59:00
1610,320,41,delivered,Atyrau,Teacher cold church significant thus purpose boy.,2023-08-08 05:59:00
1611,321,43,created,Kostanay,Need trial scientist.,2024-05-21 22:36:00
1612,321,12,picked_up,Almaty,,2024-05-23 02:36:00
1613,321,33,arrived_warehouse,Almaty,,2024-05-24 00:36:00
1614,321,42,departed_warehouse,Petropavl,,2024-05-24 12:36:00
1615,321,26,out_for_delivery,Uralsk,,2024-05-25 06:36:00
1616,322,11,created,Astana,Different eat trouble floor step number.,2023-08-27 21:52:00
1617,322,11,picked_up,Taraz,,2023-08-28 01:52:00
1618,322,41,arrived_warehouse,Uralsk,,2023-08-28 04:52:00
1619,322,7,departed_warehouse,Petropavl,,2023-08-28 15:52:00
1620,322,6,out_for_delivery,Aktobe,,2023-08-29 11:52:00
1621,322,49,delivered,Atyrau,,2023-08-30 12:52:00
1622,323,20,created,Aktau,,2025-06-28 03:59:00
1623,323,8,picked_up,Semey,,2025-06-29 06:59:00
1624,323,34,arrived_warehouse,Aktau,,2025-06-29 20:59:00
1625,323,37,departed_warehouse,Semey,,2025-06-30 06:59:00
1626,323,29,out_for_delivery,Kyzylorda,Maybe top conference source.,2025-06-30 20:59:00
1627,324,30,created,Kostanay,,2025-08-17 21:35:00
1628,324,43,picked_up,Kyzylorda,,2025-08-18 18:35:00
1629,324,41,arrived_warehouse,Almaty,,2025-08-19 18:35:00
1630,324,23,departed_warehouse,Aktobe,,2025-08-20 15:35:00
1631,324,6,out_for_delivery,Uralsk,,2025-08-21 02:35:00
1632,324,23,delivered,Oskemen,West attention let.,2025-08-21 08:35:00
1633,325,27,created,Karaganda,,2025-02-06 16:48:00
1634,325,1,picked_up,Aktau,,2025-02-06 23:48:00
1635,325,50,arrived_warehouse,Aktobe,,2025-02-08 03:48:00
1636,325,35,departed_warehouse,Kostanay,,2025-02-08 18:48:00
1637,325,3,out_for_delivery,Kyzylorda,,2025-02-09 16:48:00
1638,325,26,delivered,Semey,,2025-02-10 03:48:00
1639,326,22,created,Shymkent,,2023-05-28 18:46:00
1640,326,17,picked_up,Pavlodar,,2023-05-28 22:46:00
1641,326,26,arrived_warehouse,Pavlodar,,2023-05-29 04:46:00
1642,326,2,departed_warehouse,Kyzylorda,,2023-05-30 05:46:00
1643,326,49,out_for_delivery,Karaganda,,2023-05-30 16:46:00
1644,327,29,created,Karaganda,,2026-11-20 21:09:00
1645,327,7,cancelled,Uralsk,,2026-11-22 03:09:00
1646,328,39,created,Taraz,,2026-09-20 11:07:00
1647,328,44,picked_up,Uralsk,,2026-09-21 17:07:00
1648,328,16,arrived_warehouse,Kostanay,,2026-09-22 07:07:00
1649,328,3,departed_warehouse,Pavlodar,,2026-09-23 08:07:00
1650,328,6,out_for_delivery,Oskemen,,2026-09-24 02:07:00
1651,328,15,delivered,Petropavl,,2026-09-24 06:07:00
1652,329,50,created,Pavlodar,,2025-11-11 20:36:00
1653,329,33,picked_up,Uralsk,,2025-11-12 05:36:00
1654,329,9,arrived_warehouse,Aktobe,,2025-11-12 21:36:00
1655,329,17,departed_warehouse,Uralsk,,2025-11-13 11:36:00
1656,329,9,out_for_delivery,Petropavl,,2025-11-14 02:36:00
1657,330,45,created,Taraz,,2026-05-28 09:27:00
1658,330,9,picked_up,Uralsk,,2026-05-29 00:27:00
1659,330,25,arrived_warehouse,Almaty,,2026-05-29 05:27:00
1660,330,18,departed_warehouse,Kostanay,,2026-05-29 13:27:00
1661,330,24,out_for_delivery,Kyzylorda,,2026-05-29 18:27:00
1662,330,17,delivered,Aktau,,2026-05-30 13:27:00
1663,331,20,created,Shymkent,,2025-03-19 21:16:00
1664,331,45,picked_up,Uralsk,,2025-03-20 17:16:00
1665,331,17,arrived_warehouse,Pavlodar,,2025-03-21 06:16:00
1666,331,4,departed_warehouse,Almaty,,2025-03-21 17:16:00
1667,331,17,out_for_delivery,Karaganda,,2025-03-22 09:16:00
1668,331,42,delivered,Semey,,2025-03-22 21:16:00
1669,332,25,created,Aktobe,,2026-12-23 06:51:00
1670,332,22,picked_up,Kostanay,,2026-12-23 17:51:00
1671,332,25,arrived_warehouse,Atyrau,,2026-12-23 21:51:00
1672,332,21,departed_warehouse,Kostanay,,2026-12-24 07:51:00
1673,332,10,out_for_delivery,Karaganda,,2026-12-25 12:51:00
1674,333,35,created,Semey,,2025-11-14 18:41:00
1675,333,43,picked_up,Karaganda,,2025-11-15 13:41:00
1676,333,25,arrived_warehouse,Uralsk,,2025-11-16 15:41:00
1677,333,28,departed_warehouse,Atyrau,,2025-11-17 12:41:00
1678,333,10,out_for_delivery,Kyzylorda,,2025-11-18 15:41:00
1679,333,39,delivered,Almaty,,2025-11-19 16:41:00
1680,334,38,created,Semey,,2024-05-31 21:53:00
1681,334,16,picked_up,Atyrau,,2024-06-01 07:53:00
1682,334,8,arrived_warehouse,Taraz,,2024-06-01 14:53:00
1683,334,2,departed_warehouse,Oskemen,,2024-06-02 08:53:00
